COMPANY NAME,PHONE,MAIN CONTACT NAME,ADDRESS,CITY,STATE,ZIP CODE,CUSTOMER TYPE,CREDIT LIMIT,DEFAULT PAYMENT TERMS,CREDIT HOLD,ACCOUNT HOLD,CURRENCY
USASIA CO,,,6002 Osborn Street,Houston,TX,77033,consignee," "," ",,NO," "
USHA MARTIN AMERICAS INC.,,,1301 Hays Street,Houston,TX,77009,consignee," "," ",,NO," "
USL-IAH,,,18727 Kenswick Dr,Humble,TX,77338,consignee," "," ",,NO," "
VA Exports,,,15150 Beaumont Highway,Houston,TX,77049,consignee," "," ",,NO," "
VA IMPORTS,,,15150 Beaumont Highway,Houston,TX,77049,consignee," "," ",,NO," "
VALERON STRENGTH FILMS,,,9505 Bamboo Road,Houston,TX,77041,consignee," "," ",,NO," "
VALTIR,,,2548 Northeast 28th Street,Fort Worth,TX,76111,consignee," "," ",,NO," "
Vanguard Truck Center TX,,,12935 Crosby Fwy,Houston,TX,77049,consignee," "," ",,NO," "
VEE EXPRESS,,,8711 Citypark Loop,Houston,TX,77013,"caller,shipper,containerReturn,consignee"," ",30,YES,NO,USD
VENDING CONCEPTS LLC,,,1001 Miller Ave,Fort Worth,TX,76105,consignee," "," ",,NO," "
VENTURE GLOBAL CALCASUI,,,236 Davis Rd,Cameron,LA,70631,consignee," "," ",,NO," "
VENUS CABINETRY,,,10810 West Little York Road,Houston,TX,77041,consignee," "," ",,NO," "
VEOLIA WATER TECH,,,4200 Oscar Nelson Junior Drive,Beach City,TX,77523,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
VICTORY PACKAGING INC,,,302 West Road,Houston,TX,77038,consignee," "," ",,NO," "
VIKING FENCE,,,10814 East Hardy Road,Houston,TX,77093,consignee," "," ",,NO," "
VILKON,,,6506 South 209th Street,Kent,WA,98032,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
Visible SCM DBA Maersk ECL,,,5160 Wiley Post Way,Salt Lake City,UT,84116,"caller,consignee"," ",30,NO,NO," "
VITRO AUTOGLASS,,,5901 Griggs Road,Houston,TX,77023,consignee," "," ",,NO," "
VM Logistics Busines Solutions LLC,,,8923 Manus Street,Houston,TX,77093,consignee," "," ",,NO," "
VM Logistics Busines Solutions LLC,,,8923 Manus Street,Houston,TX,77093,consignee," "," ",,NO," "
VMI PREMIER FLOORING,,,6110 Thomas Road,Houston,TX,77041,consignee," "," ",,NO," "
VOILA PRINT WAREHOUSE,,,1810 First Oaks Street,Richmond,TX,77406,consignee," "," ",,NO," "
"VOLKFLOW CONTROLS, INC",,,6820 Easthaven Boulevard,Houston,TX,77017,consignee," "," ",,NO," "
VOLUNTARY PURCHASING GROUPS,,,230 Farm to Market 87,Bonham,TX,75418,consignee," "," ",,NO," "
VS GODLEY HIGHSCHOOL,,,"9107 N HWY 171,",GODLEY,TEXAS,76044,consignee," "," ",,NO," "
VT INDUSTRIES,,,6201 Mumford Rd,Bryan,TX,77807,consignee," "," ",,NO," "
VTB INC BDA VINTAGE TUB & BATH,,,5728 North Eldridge Parkway,Houston,TX,77041,consignee," "," ",,NO," "
W A Parish Power Plant,,,2500 Y. U. Jones Rd,Thompsons,TX,77481,consignee," "," ",,NO," "
WACKER CHEMICAL CORP,,,16643 Jacintoport Blvd,Houston,TX,77015,consignee," "," ",,NO," "
WACO SHOE COMPANY,,,6301 Imperial Drive,Waco,TX,76712,consignee," "," ",,NO," "
WAEL KANAAN,,,2 Plantation Road,Houston,TX,77024,consignee," "," ",,NO," "
WALLENIUS WILHELMSEN,,,11022 Telephone Road,Houston,TX,77075,consignee," "," ",,NO," "
WALLISVILLE,,,WALLISVILLE,Wallisville,TX,77597,consignee," "," ",,NO," "
WALMART DC-BAYTOWN,,,Farm to Market 1405,Baytown,TX,77523,"consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",,NO," "
WARD NORTH AMERICA,,,8820 Clay Road,Houston,TX,77080,consignee," "," ",,NO," "
WARD NORTH AMERICAN,,,2251 Picadilly Drive,Round Rock,TX,78664,consignee," "," ",,NO," "
WARNER BAILEY INC.,,,4736 U.S. 69,Alto,TX,75925,consignee," "," ",,NO," "
Warren Industrial Lubricants Co.,,,434 Riverside Drive,San Antonio,TX,78210,consignee," "," ",,NO," "
Waste Management,,,1200 Brittmoore Road,Houston,TX,77043,consignee," "," ",,NO," "
WASTE MANAGEMENT CLAY RD.,,,9590 Clay Road,Houston,TX,77080,consignee," "," ",,NO," "
WATCO C/O PRIME FORREST PRODUCTS,,,451 N Sunnylane Rd,Oklahoma City,OK,73117,consignee," "," ",,NO," "
WEATHERFORD ARTIFICIAL LIFT SYSTEMS,,,2087 FM 2751,Longview,TX,75605,consignee," "," ",,NO," "
WEATHERFORD US LP,,,19685 Interstate 37,Elmendorf,TX,78112,consignee," "," ",,NO," "
WEATHERFORD USLP,,,"15855 DIPLOMATIC PLAZA,",Houston,TX,77032,consignee," "," ",,NO," "
WEBOX Solutions LLC,,,7015 Farm to Market Road 1942,Baytown,TX,77521,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
WEI CHUAN,,,7439 Langtry St,Houston,TX,77040,consignee," "," ",,NO," "
WEIDA FREIGHT SYSTEMS,,,13230 Crosby Freeway,Houston,TX,77049,consignee," "," ",,NO," "
WELL WORLDWIDE,,,17401 Aldine Westfield Rd,Houston,TX,77073,consignee," "," ",,NO," "
WEST LAKE FOODS,,,14000 Westfair East Drive,Houston,TX,77041,consignee," "," ",,NO," "
WESTERN PACIFIC,,,7607 Bluff Point Drive,Houston,TX,77086,consignee," "," ",,NO," "
Westlake Epoxy Inc,,,8609 Citypark Loop,Houston,TX,77013,consignee," "," ",,NO," "
Westore Frozen,,,2304 Reed Road,Houston,TX,77051,consignee," "," ",,NO," "
WESTROCK,,,8440 Tewantin Drive,Houston,TX,77061,consignee," "," ",,NO," "
WFMS INC,,,13901 W Bellfort,Sugar Land,TX,77498,"consignee,shipper,containerReturn"," "," ",,NO," "
WHEEL AND TIRE SUPERSTORE LLC,,,3800 Drossett Dr b,Austin,TX,78744,consignee," "," ",,NO," "
WILLIAM CHRIS WINE COMPANY,,,"10352 US 290,",Hye,TEXAS,78635,consignee," "," ",,NO," "
William E William valve corpo,,,8903 Warehouse Center Drive,Humble,TX,77338,consignee," "," ",,NO," "
WINMAX DISTRIBUTOR,,,10600 Corporate Drive,Stafford,TX,77477,consignee," "," ",,NO," "
WIRECO SYNTHETICS LLC,,,"1412 N Sam Houston Pkwy E SUITE 110,",Houston,TX,77032,consignee," "," ",,NO," "
WOMBLE COMPANY,,,10655 Jefferson Chemical Road,Conroe,TX,77306,consignee," "," ",,NO," "
WOOD PALLETS,,,3840 Henry Read Road,Silsbee,TX,77656,consignee," "," ",,NO," "
WOODEN PALLETS,,,3840 Henry Read Rd,Silsbee,TX,77656,consignee," "," ",,NO," "
WOODGRAIN-HOUSTON,,,4343 Kennedy Commerce Drive,Houston,TX,77032,"caller,consignee,shipper,containerReturn,chassisTermination,chassisPick"," "," ",NO,NO," "
WOODS DISTRIBUTION,,,2900 Meacham Boulevard,Fort Worth,TX,76137,consignee," "," ",,NO," "
WORLD DEAL TRADERS,,,11707 S Sam Houston Pkwy W,Houston,TX,77031,consignee," "," ",,NO," "
WORLD DEAL TRADERS (WEST AIRPORT),,,9330 West Airport Boulevard,Houston,TX,77031,consignee," "," ",,NO," "
World Trade,,,2222 N Wayside dr,Houston,TX,77020,"consignee,shipper,containerReturn"," "," ",,NO," "
WORLD TRADE DISTRIBUTION -MARKET,,,8989 Market St,Houston,TX,77029,consignee," "," ",,NO," "
WORLDPAC INC,9728668299,,1700 Lakeside Pkwy,Flower Mound,TX,75028,consignee," "," ",,NO," "
WORLDWIDE LOGISTICS,,,550 Aleen St,Houston,TX,77029,consignee," "," ",,NO," "
WORSHIP PRODUCTS,,,5440 Tacoma Dr,Houston,TX,77041,"consignee,shipper,containerReturn"," "," ",,NO," "
Wow USA INC,,,12855 South Kirkwood Road,Stafford,TX,77477,consignee," "," ",,NO," "
WRG HOUSTON,,,10030 Bent Oak Drive,Houston,TX,77040,consignee," "," ",,NO," "
WRIGHT WASTE MANAGEMENT,,,5410 Crawford Road,Houston,TX,77041,consignee," "," ",,NO," "
WRIST SHIP SUPPLY,,,"4129 Greenshadow Drive, Suite 200",Pasadena,TX,77503,"caller,consignee,shipper,containerReturn"," ",30,NO,NO," "
XINGFA USA CORPORATION,,,7150 Business Park Dr,Houston,TX,77041,consignee," "," ",,NO," "
YILAAM KITCHEN CABINETS,,,11445 Todd Street,Houston,TX,77055,consignee," "," ",,NO," "
YOUR SOURCE SUPPLY INC.,,,1842 S 16th St,La Porte,TX,77571,consignee," "," ",,NO," "
YSP SUPPLY -STAFFORD,,,10431 Mula Rd,Stafford,TX,77477,consignee," "," ",,NO," "
YSP SUPPLY INC.-LA PORTE,,,1842 S 16th St,La Porte,TX,77571,consignee," "," ",,NO," "
YSP-SCHERTZ TX,,,17750 Lookout Rd,Schertz,TX,78154,consignee," "," ",,NO," "
